sourceTaxonId	sourceTaxonIds	sourceTaxonName	sourceTaxonRank	sourceTaxonPathNames	sourceTaxonPathIds	sourceTaxonPathRankNames	sourceId	sourceOccurrenceId	sourceCatalogNumber	sourceBasisOfRecordId	sourceBasisOfRecordName	sourceLifeStageId	sourceLifeStageName	sourceBodyPartId	sourceBodyPartName	sourcePhysiologicalStateId	sourcePhysiologicalStateName	interactionTypeName	interactionTypeId	targetTaxonId	targetTaxonIds	targetTaxonName	targetTaxonRank	targetTaxonPathNames	targetTaxonPathIds	targetTaxonPathRankNames	targetId	targetOccurrenceId	targetCatalogNumber	targetBasisOfRecordId	targetBasisOfRecordName	targetLifeStageId	targetLifeStageName	targetBodyPartId	targetBodyPartName	targetPhysiologicalStateId	targetPhysiologicalStateName	decimalLatitude	decimalLongitude	localityId	localityName	eventDateUnixEpoch	referenceCitation	referenceDoi	referenceUrl	sourceCitation	sourceNamespace	sourceArchiveURI	sourceDOI	sourceLastSeenAtUnixEpoch
EOL:1056176	EOL:1056176 | OTT:587328 | GBIF:2442165 | WORMS:137208 | IRMNG:10365719 | ITIS:551770 | INAT_TAXON:73844 | OTT:587328 | FBC:SLB:SpecCode:67114 | NCBI:8472	Lepidochelys kempii	Species	Animalia | Chordata | Reptilia | Testudines | Cheloniidae | Lepidochelys | Lepidochelys kempii	EOL:1 | EOL:694 | EOL:1703 | EOL:8120 | EOL:8123 | EOL:59582 | EOL:1056176	kingdom | phylum | class | order | family | genus | species	REP_2SLkem.6			no:match	Literature	no:match		no:match		no:match		eats	http://purl.obolibrary.org/obo/RO_0002470	EOL:281	EOL:281 | OTT:361838 | WORMS:3 | GBIF:6 | IRMNG:15 | IF:10000518 | ITIS:202422	Plantae	Kingdom	Plantae	EOL:281	kingdom				no:match	Literature	no:match		no:match		no:match		27.70737276	-97.17959473		Corpus Christi Bay		Donna Shaver. 1991. Feeding Ecology of Wild and Head-started Kemp's Ridley Sea Turtles in South Texas Waters	http://dx.doi.org/10.2307/1564592		http://gomexsi.tamucc.edu	GoMexSI/interaction-data	https://github.com/GoMexSI/interaction-data/archive/96b4b9db1e712e397805f1b6ca17f884e650f75f.zip		2017-11-07T14:56:04.000Z
EOL:1056176	EOL:1056176 | OTT:587328 | GBIF:2442165 | WORMS:137208 | IRMNG:10365719 | ITIS:551770 | INAT_TAXON:73844 | OTT:587328 | FBC:SLB:SpecCode:67114 | NCBI:8472	Lepidochelys kempii	Species	Animalia | Chordata | Reptilia | Testudines | Cheloniidae | Lepidochelys | Lepidochelys kempii	EOL:1 | EOL:694 | EOL:1703 | EOL:8120 | EOL:8123 | EOL:59582 | EOL:1056176	kingdom | phylum | class | order | family | genus | species	REP_2SLkem.6			no:match	Literature	no:match		no:match		no:match		eats	http://purl.obolibrary.org/obo/RO_0002470	EOL:4656086	EOL:4656086 | OTT:5673746 | WORMS:11676	Pisces	Superclass	Biota | Animalia | Chordata | Vertebrata | Gnathostomata | Pisces	EOL:41445 | EOL:1 | EOL:694 | EOL:2774383 | EOL:12094272 | EOL:4656086	kingdom | kingdom | phylum | subphylum | superclass | superclass				no:match	Literature	no:match		no:match		no:match		27.70737276	-97.17959473		Corpus Christi Bay		Donna Shaver. 1991. Feeding Ecology of Wild and Head-started Kemp's Ridley Sea Turtles in South Texas Waters	http://dx.doi.org/10.2307/1564592		http://gomexsi.tamucc.edu	GoMexSI/interaction-data	https://github.com/GoMexSI/interaction-data/archive/96b4b9db1e712e397805f1b6ca17f884e650f75f.zip		2017-11-07T14:56:04.000Z
EOL:1056176	EOL:1056176 | OTT:587328 | GBIF:2442165 | WORMS:137208 | IRMNG:10365719 | ITIS:551770 | INAT_TAXON:73844 | OTT:587328 | FBC:SLB:SpecCode:67114 | NCBI:8472	Lepidochelys kempii	Species	Animalia | Chordata | Reptilia | Testudines | Cheloniidae | Lepidochelys | Lepidochelys kempii	EOL:1 | EOL:694 | EOL:1703 | EOL:8120 | EOL:8123 | EOL:59582 | EOL:1056176	kingdom | phylum | class | order | family | genus | species	REP_2SLkem.6			no:match	Literature	no:match		no:match		no:match		eats	http://purl.obolibrary.org/obo/RO_0002470	ITIS:69458	ITIS:69458 | OTT:802117 | GBIF:52 | WORMS:51 | IRMNG:175 | NCBI:6447 | ITIS:69458	Mollusca	Phylum	Animalia | Bilateria | Protostomia | Lophozoa | Mollusca	ITIS:202423 | ITIS:914154 | ITIS:914155 | ITIS:914159 | ITIS:69458	Kingdom | Subkingdom | Infrakingdom | Superphylum | Phylum				no:match	Literature	no:match		no:match		no:match		27.70737276	-97.17959473		Corpus Christi Bay		Donna Shaver. 1991. Feeding Ecology of Wild and Head-started Kemp's Ridley Sea Turtles in South Texas Waters	http://dx.doi.org/10.2307/1564592		http://gomexsi.tamucc.edu	GoMexSI/interaction-data	https://github.com/GoMexSI/interaction-data/archive/96b4b9db1e712e397805f1b6ca17f884e650f75f.zip		2017-11-07T14:56:04.000Z
EOL:1056176	EOL:1056176 | OTT:587328 | GBIF:2442165 | WORMS:137208 | IRMNG:10365719 | ITIS:551770 | INAT_TAXON:73844 | OTT:587328 | FBC:SLB:SpecCode:67114 | NCBI:8472	Lepidochelys kempii	Species	Animalia | Chordata | Reptilia | Testudines | Cheloniidae | Lepidochelys | Lepidochelys kempii	EOL:1 | EOL:694 | EOL:1703 | EOL:8120 | EOL:8123 | EOL:59582 | EOL:1056176	kingdom | phylum | class | order | family | genus | species	REP_2SLkem.6			no:match	Literature	no:match		no:match		no:match		eats	http://purl.obolibrary.org/obo/RO_0002470	ENVO:01000155	ENVO:01000155	Detritus		environmental material | organic material	ENVO:00010483 | ENVO:01000155					no:match	Literature	no:match		no:match		no:match		28.58759589	-96.57440307		San Jose Island		Donna Shaver. 1991. Feeding Ecology of Wild and Head-started Kemp's Ridley Sea Turtles in South Texas Waters	http://dx.doi.org/10.2307/1564592		http://gomexsi.tamucc.edu	GoMexSI/interaction-data	https://github.com/GoMexSI/interaction-data/archive/96b4b9db1e712e397805f1b6ca17f884e650f75f.zip		2017-11-07T14:56:04.000Z
EOL:1056176	EOL:1056176 | OTT:587328 | GBIF:2442165 | WORMS:137208 | IRMNG:10365719 | ITIS:551770 | INAT_TAXON:73844 | OTT:587328 | FBC:SLB:SpecCode:67114 | NCBI:8472	Lepidochelys kempii	Species	Animalia | Chordata | Reptilia | Testudines | Cheloniidae | Lepidochelys | Lepidochelys kempii	EOL:1 | EOL:694 | EOL:1703 | EOL:8120 | EOL:8123 | EOL:59582 | EOL:1056176	kingdom | phylum | class | order | family | genus | species	REP_2SLkem.6			no:match	Literature	no:match		no:match		no:match		eats	http://purl.obolibrary.org/obo/RO_0002470	ENVO:01000155	ENVO:01000155	Detritus		environmental material | organic material	ENVO:00010483 | ENVO:01000155					no:match	Literature	no:match		no:match		no:match		28.58759589	-96.57440307		San Jose Island		Donna Shaver. 1991. Feeding Ecology of Wild and Head-started Kemp's Ridley Sea Turtles in South Texas Waters	http://dx.doi.org/10.2307/1564592		http://gomexsi.tamucc.edu	GoMexSI/interaction-data	https://github.com/GoMexSI/interaction-data/archive/96b4b9db1e712e397805f1b6ca17f884e650f75f.zip		2017-11-07T14:56:04.000Z
EOL:1056176	EOL:1056176 | OTT:587328 | GBIF:2442165 | WORMS:137208 | IRMNG:10365719 | ITIS:551770 | INAT_TAXON:73844 | OTT:587328 | FBC:SLB:SpecCode:67114 | NCBI:8472	Lepidochelys kempii	Species	Animalia | Chordata | Reptilia | Testudines | Cheloniidae | Lepidochelys | Lepidochelys kempii	EOL:1 | EOL:694 | EOL:1703 | EOL:8120 | EOL:8123 | EOL:59582 | EOL:1056176	kingdom | phylum | class | order | family | genus | species	REP_2SLkem.6			no:match	Literature	no:match		no:match		no:match		eats	http://purl.obolibrary.org/obo/RO_0002470	WORMS:106669	WORMS:106669 | WORMS:106669 | ITIS:95600 | OTT:5930446 | NCBI:6684	Dendrobranchiata	Suborder	Biota | Animalia | Arthropoda | Crustacea | Multicrustacea | Malacostraca | Eumalacostraca | Eucarida | Decapoda | Dendrobranchiata	WORMS:1 | WORMS:2 | WORMS:1065 | WORMS:1066 | WORMS:845959 | WORMS:1071 | WORMS:1086 | WORMS:1089 | WORMS:1130 | WORMS:106669	| Kingdom | Phylum | Subphylum | Superclass | Class | Subclass | Superorder | Order | Suborder				no:match	Literature	no:match		no:match		no:match		28.58759589	-96.57440307		San Jose Island		Donna Shaver. 1991. Feeding Ecology of Wild and Head-started Kemp's Ridley Sea Turtles in South Texas Waters	http://dx.doi.org/10.2307/1564592		http://gomexsi.tamucc.edu	GoMexSI/interaction-data	https://github.com/GoMexSI/interaction-data/archive/96b4b9db1e712e397805f1b6ca17f884e650f75f.zip		2017-11-07T14:56:04.000Z
EOL:1056176	EOL:1056176 | OTT:587328 | GBIF:2442165 | WORMS:137208 | IRMNG:10365719 | ITIS:551770 | INAT_TAXON:73844 | OTT:587328 | FBC:SLB:SpecCode:67114 | NCBI:8472	Lepidochelys kempii	Species	Animalia | Chordata | Reptilia | Testudines | Cheloniidae | Lepidochelys | Lepidochelys kempii	EOL:1 | EOL:694 | EOL:1703 | EOL:8120 | EOL:8123 | EOL:59582 | EOL:1056176	kingdom | phylum | class | order | family | genus | species	REP_2SLkem.6			no:match	Literature	no:match		no:match		no:match		eats	http://purl.obolibrary.org/obo/RO_0002470	EOL:281	EOL:281 | OTT:361838 | WORMS:3 | GBIF:6 | IRMNG:15 | IF:10000518 | ITIS:202422	Plantae	Kingdom	Plantae	EOL:281	kingdom				no:match	Literature	no:match		no:match		no:match		28.58759589	-96.57440307		San Jose Island		Donna Shaver. 1991. Feeding Ecology of Wild and Head-started Kemp's Ridley Sea Turtles in South Texas Waters	http://dx.doi.org/10.2307/1564592		http://gomexsi.tamucc.edu	GoMexSI/interaction-data	https://github.com/GoMexSI/interaction-data/archive/96b4b9db1e712e397805f1b6ca17f884e650f75f.zip		2017-11-07T14:56:04.000Z
EOL:1056176	EOL:1056176 | OTT:587328 | GBIF:2442165 | WORMS:137208 | IRMNG:10365719 | ITIS:551770 | INAT_TAXON:73844 | OTT:587328 | FBC:SLB:SpecCode:67114 | NCBI:8472	Lepidochelys kempii	Species	Animalia | Chordata | Reptilia | Testudines | Cheloniidae | Lepidochelys | Lepidochelys kempii	EOL:1 | EOL:694 | EOL:1703 | EOL:8120 | EOL:8123 | EOL:59582 | EOL:1056176	kingdom | phylum | class | order | family | genus | species	REP_2SLkem.6			no:match	Literature	no:match		no:match		no:match		eats	http://purl.obolibrary.org/obo/RO_0002470	EOL:4656086	EOL:4656086 | OTT:5673746 | WORMS:11676	Pisces	Superclass	Biota | Animalia | Chordata | Vertebrata | Gnathostomata | Pisces	EOL:41445 | EOL:1 | EOL:694 | EOL:2774383 | EOL:12094272 | EOL:4656086	kingdom | kingdom | phylum | subphylum | superclass | superclass				no:match	Literature	no:match		no:match		no:match		28.58759589	-96.57440307		San Jose Island		Donna Shaver. 1991. Feeding Ecology of Wild and Head-started Kemp's Ridley Sea Turtles in South Texas Waters	http://dx.doi.org/10.2307/1564592		http://gomexsi.tamucc.edu	GoMexSI/interaction-data	https://github.com/GoMexSI/interaction-data/archive/96b4b9db1e712e397805f1b6ca17f884e650f75f.zip		2017-11-07T14:56:04.000Z
EOL:1056176	EOL:1056176 | OTT:587328 | GBIF:2442165 | WORMS:137208 | IRMNG:10365719 | ITIS:551770 | INAT_TAXON:73844 | OTT:587328 | FBC:SLB:SpecCode:67114 | NCBI:8472	Lepidochelys kempii	Species	Animalia | Chordata | Reptilia | Testudines | Cheloniidae | Lepidochelys | Lepidochelys kempii	EOL:1 | EOL:694 | EOL:1703 | EOL:8120 | EOL:8123 | EOL:59582 | EOL:1056176	kingdom | phylum | class | order | family | genus | species	REP_2SLkem.6			no:match	Literature	no:match		no:match		no:match		eats	http://purl.obolibrary.org/obo/RO_0002470	ITIS:69458	ITIS:69458 | OTT:802117 | GBIF:52 | WORMS:51 | IRMNG:175 | NCBI:6447 | ITIS:69458	Mollusca	Phylum	Animalia | Bilateria | Protostomia | Lophozoa | Mollusca	ITIS:202423 | ITIS:914154 | ITIS:914155 | ITIS:914159 | ITIS:69458	Kingdom | Subkingdom | Infrakingdom | Superphylum | Phylum				no:match	Literature	no:match		no:match		no:match		28.58759589	-96.57440307		San Jose Island		Donna Shaver. 1991. Feeding Ecology of Wild and Head-started Kemp's Ridley Sea Turtles in South Texas Waters	http://dx.doi.org/10.2307/1564592		http://gomexsi.tamucc.edu	GoMexSI/interaction-data	https://github.com/GoMexSI/interaction-data/archive/96b4b9db1e712e397805f1b6ca17f884e650f75f.zip		2017-11-07T14:56:04.000Z
EOL:1056176	EOL:1056176 | OTT:587328 | GBIF:2442165 | WORMS:137208 | IRMNG:10365719 | ITIS:551770 | INAT_TAXON:73844 | OTT:587328 | FBC:SLB:SpecCode:67114 | NCBI:8472	Lepidochelys kempii	Species	Animalia | Chordata | Reptilia | Testudines | Cheloniidae | Lepidochelys | Lepidochelys kempii	EOL:1 | EOL:694 | EOL:1703 | EOL:8120 | EOL:8123 | EOL:59582 | EOL:1056176	kingdom | phylum | class | order | family | genus | species	REP_2SLkem.6			no:match	Literature	no:match		no:match		no:match		eats	http://purl.obolibrary.org/obo/RO_0002470	ENVO:01000155	ENVO:01000155	Detritus		environmental material | organic material	ENVO:00010483 | ENVO:01000155					no:match	Literature	no:match		no:match		no:match		28.58759589	-96.57440307		Lavaca Bay		Donna Shaver. 1991. Feeding Ecology of Wild and Head-started Kemp's Ridley Sea Turtles in South Texas Waters	http://dx.doi.org/10.2307/1564592		http://gomexsi.tamucc.edu	GoMexSI/interaction-data	https://github.com/GoMexSI/interaction-data/archive/96b4b9db1e712e397805f1b6ca17f884e650f75f.zip		2017-11-07T14:56:04.000Z
EOL:1056176	EOL:1056176 | OTT:587328 | GBIF:2442165 | WORMS:137208 | IRMNG:10365719 | ITIS:551770 | INAT_TAXON:73844 | OTT:587328 | FBC:SLB:SpecCode:67114 | NCBI:8472	Lepidochelys kempii	Species	Animalia | Chordata | Reptilia | Testudines | Cheloniidae | Lepidochelys | Lepidochelys kempii	EOL:1 | EOL:694 | EOL:1703 | EOL:8120 | EOL:8123 | EOL:59582 | EOL:1056176	kingdom | phylum | class | order | family | genus | species	REP_2SLkem.6			no:match	Literature	no:match		no:match		no:match		eats	http://purl.obolibrary.org/obo/RO_0002470	ENVO:01000155	ENVO:01000155	Detritus		environmental material | organic material	ENVO:00010483 | ENVO:01000155					no:match	Literature	no:match		no:match		no:match		28.58759589	-96.57440307		Lavaca Bay		Donna Shaver. 1991. Feeding Ecology of Wild and Head-started Kemp's Ridley Sea Turtles in South Texas Waters	http://dx.doi.org/10.2307/1564592		http://gomexsi.tamucc.edu	GoMexSI/interaction-data	https://github.com/GoMexSI/interaction-data/archive/96b4b9db1e712e397805f1b6ca17f884e650f75f.zip		2017-11-07T14:56:04.000Z
EOL:1056176	EOL:1056176 | OTT:587328 | GBIF:2442165 | WORMS:137208 | IRMNG:10365719 | ITIS:551770 | INAT_TAXON:73844 | OTT:587328 | FBC:SLB:SpecCode:67114 | NCBI:8472	Lepidochelys kempii	Species	Animalia | Chordata | Reptilia | Testudines | Cheloniidae | Lepidochelys | Lepidochelys kempii	EOL:1 | EOL:694 | EOL:1703 | EOL:8120 | EOL:8123 | EOL:59582 | EOL:1056176	kingdom | phylum | class | order | family | genus | species	REP_2SLkem.6			no:match	Literature	no:match		no:match		no:match		eats	http://purl.obolibrary.org/obo/RO_0002470	WORMS:106669	WORMS:106669 | WORMS:106669 | ITIS:95600 | OTT:5930446 | NCBI:6684	Dendrobranchiata	Suborder	Biota | Animalia | Arthropoda | Crustacea | Multicrustacea | Malacostraca | Eumalacostraca | Eucarida | Decapoda | Dendrobranchiata	WORMS:1 | WORMS:2 | WORMS:1065 | WORMS:1066 | WORMS:845959 | WORMS:1071 | WORMS:1086 | WORMS:1089 | WORMS:1130 | WORMS:106669	| Kingdom | Phylum | Subphylum | Superclass | Class | Subclass | Superorder | Order | Suborder				no:match	Literature	no:match		no:match		no:match		28.58759589	-96.57440307		Lavaca Bay		Donna Shaver. 1991. Feeding Ecology of Wild and Head-started Kemp's Ridley Sea Turtles in South Texas Waters	http://dx.doi.org/10.2307/1564592		http://gomexsi.tamucc.edu	GoMexSI/interaction-data	https://github.com/GoMexSI/interaction-data/archive/96b4b9db1e712e397805f1b6ca17f884e650f75f.zip		2017-11-07T14:56:04.000Z
